Path,Line Coverage,Function Coverage,Region Coverage
src/zeek/auxil/broker/caf/libcaf_core/caf/downstream.hpp,0.00% (0/5),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/downstream_manager.hpp,29.82% (17/57),27.27% (3/11),27.27% (3/11)
src/zeek/auxil/broker/caf/libcaf_core/caf/downstream_manager_base.hpp,0.00% (0/20),0.00% (0/5),0.00% (0/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/downstream_msg.hpp,0.00% (0/27),0.00% (0/9),0.00% (0/9)
src/zeek/auxil/broker/caf/libcaf_core/caf/error.hpp,15.28% (11/72),24.00% (6/25),19.35% (6/31)
src/zeek/auxil/broker/caf/libcaf_core/caf/error_code.hpp,0.00% (0/13),0.00% (0/5),0.00% (0/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/execution_unit.hpp,70.00% (7/10),66.67% (2/3),75.00% (3/4)
src/zeek/auxil/broker/caf/libcaf_core/caf/exit_reason.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/expected.hpp,38.46% (60/156),45.95% (17/37),34.72% (25/72)
src/zeek/auxil/broker/caf/libcaf_core/caf/function_view.hpp,0.00% (0/60),0.00% (0/15),0.00% (0/25)
src/zeek/auxil/broker/caf/libcaf_core/caf/fused_downstream_manager.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/group.hpp,0.00% (0/95),0.00% (0/18),0.00% (0/33)
src/zeek/auxil/broker/caf/libcaf_core/caf/group_module.hpp,50.00% (3/6),50.00% (1/2),50.00% (1/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/hash/fnv.hpp,46.24% (43/93),41.67% (10/24),47.06% (16/34)
src/zeek/auxil/broker/caf/libcaf_core/caf/hash/sha1.hpp,0.00% (0/76),0.00% (0/22),0.00% (0/22)
src/zeek/auxil/broker/caf/libcaf_core/caf/inbound_path.hpp,59.09% (13/22),100.00% (2/2),33.33% (4/12)
src/zeek/auxil/broker/caf/libcaf_core/caf/init_global_meta_objects.hpp,100.00% (11/11),100.00% (2/2),100.00% (2/2)
